Unnamed: 0,COURSE,UPC Code and Acronyms,Municipality_Course,Postal Code Course,Total Course
2835,22-23,295 EEBE,Badalona,8911.0,31.0
2836,22-23,295 EEBE,Badalona,8912.0,38.0
2837,22-23,295 EEBE,Badalona,8913.0,17.0
2838,22-23,295 EEBE,Badalona,8914.0,18.0
2839,22-23,295 EEBE,Badalona,8915.0,16.0
2840,22-23,295 EEBE,Badalona,8917.0,43.0
2841,22-23,295 EEBE,Badalona,8918.0,7.0
2842,22-23,295 EEBE,Badalona,8921.0,1.0
2843,22-23,295 EEBE,Badalona,8930.0,1.0
2844,22-23,295 EEBE,Badia del ,8210.0,1.0
2845,22-23,295 EEBE,Badia del ,8214.0,4.0
2846,22-23,295 EEBE,Banyoles,17820.0,1.0
2847,22-23,295 EEBE,Barberà de,8210.0,1.0
2848,22-23,295 EEBE,Barcelona,8001.0,17.0
2849,22-23,295 EEBE,Barcelona,8002.0,10.0
2850,22-23,295 EEBE,Barcelona,8003.0,16.0
2851,22-23,295 EEBE,Barcelona,8004.0,24.0
2852,22-23,295 EEBE,Barcelona,8005.0,50.0
2853,22-23,295 EEBE,Barcelona,8006.0,25.0
2854,22-23,295 EEBE,Barcelona,8007.0,3.0
2855,22-23,295 EEBE,Barcelona,8008.0,7.0
2856,22-23,295 EEBE,Barcelona,8009.0,11.0
2857,22-23,295 EEBE,Barcelona,8010.0,8.0
2858,22-23,295 EEBE,Barcelona,8011.0,24.0
2859,22-23,295 EEBE,Barcelona,8012.0,27.0
2860,22-23,295 EEBE,Barcelona,8013.0,69.0
2861,22-23,295 EEBE,Barcelona,8014.0,41.0
2862,22-23,295 EEBE,Barcelona,8015.0,44.0
2863,22-23,295 EEBE,Barcelona,8016.0,32.0
2864,22-23,295 EEBE,Barcelona,8017.0,24.0
2865,22-23,295 EEBE,Barcelona,8018.0,73.0
2866,22-23,295 EEBE,Barcelona,8019.0,53.0
2867,22-23,295 EEBE,Barcelona,8020.0,75.0
2868,22-23,295 EEBE,Barcelona,8021.0,22.0
2869,22-23,295 EEBE,Barcelona,8022.0,35.0
2870,22-23,295 EEBE,Barcelona,8023.0,32.0
2871,22-23,295 EEBE,Barcelona,8024.0,36.0
2872,22-23,295 EEBE,Barcelona,8025.0,59.0
2873,22-23,295 EEBE,Barcelona,8026.0,41.0
2874,22-23,295 EEBE,Barcelona,8027.0,62.0
2875,22-23,295 EEBE,Barcelona,8028.0,59.0
2876,22-23,295 EEBE,Barcelona,8029.0,46.0
2877,22-23,295 EEBE,Barcelona,8030.0,54.0
2878,22-23,295 EEBE,Barcelona,8031.0,43.0
2879,22-23,295 EEBE,Barcelona,8032.0,39.0
2880,22-23,295 EEBE,Barcelona,8033.0,10.0
2881,22-23,295 EEBE,Barcelona,8034.0,13.0
2882,22-23,295 EEBE,Barcelona,8035.0,21.0
2883,22-23,295 EEBE,Barcelona,8036.0,23.0
2884,22-23,295 EEBE,Barcelona,8037.0,22.0
2885,22-23,295 EEBE,Barcelona,8038.0,24.0
2886,22-23,295 EEBE,Barcelona,8040.0,1.0
2887,22-23,295 EEBE,Barcelona,8041.0,27.0
2888,22-23,295 EEBE,Barcelona,8042.0,21.0
2889,22-23,295 EEBE,Barcelona,8081.0,1.0
2890,22-23,295 EEBE,Barcelona,8150.0,1.0
2891,22-23,295 EEBE,Barcelona,8191.0,1.0
2892,22-23,295 EEBE,Barcelona,8205.0,1.0
2893,22-23,295 EEBE,Barcelona,8280.0,1.0
2894,22-23,295 EEBE,Barcelona,8303.0,1.0
2895,22-23,295 EEBE,Barcelona,8450.0,1.0
2896,22-23,295 EEBE,Barcelona,8700.0,1.0
2897,22-23,295 EEBE,Barcelona,8850.0,1.0
2898,22-23,295 EEBE,Barcelona,8903.0,3.0
2899,22-23,295 EEBE,Barcelona,8905.0,1.0
2900,22-23,295 EEBE,Barcelona,8907.0,1.0
2901,22-23,295 EEBE,Barcelona,8908.0,1.0
2902,22-23,295 EEBE,Barcelona,8913.0,1.0
2903,22-23,295 EEBE,Barcelona,8923.0,1.0
2904,22-23,295 EEBE,Barcelona,8930.0,16.0
2905,22-23,295 EEBE,Barcelona,8950.0,1.0
2906,22-23,295 EEBE,Barcelona,8970.0,1.0
2907,22-23,295 EEBE,Barcelona,8980.0,1.0
2908,22-23,295 EEBE,Batea,43786.0,1.0
2909,22-23,295 EEBE,Begues,8859.0,2.0
2910,22-23,295 EEBE,Bellpuig,25250.0,1.0
2911,22-23,295 EEBE,Bellvei,43719.0,1.0
2912,22-23,295 EEBE,Berga,8600.0,3.0
2913,22-23,295 EEBE,Bigues i R,8415.0,3.0
2914,22-23,295 EEBE,Blanes,17300.0,10.0
2915,22-23,295 EEBE,Bonastre,43884.0,1.0
2916,22-23,295 EEBE,Borrassà,17770.0,1.0
2917,22-23,295 EEBE,Cabrera de,8349.0,6.0
2918,22-23,295 EEBE,Cabrils,8348.0,12.0
2919,22-23,295 EEBE,Calafell,43820.0,1.0
2920,22-23,295 EEBE,Calafell,43882.0,1.0
2921,22-23,295 EEBE,Caldes de ,8140.0,11.0
2922,22-23,295 EEBE,Caldes de ,17455.0,2.0
2923,22-23,295 EEBE,Caldes d'E,8393.0,3.0
2924,22-23,295 EEBE,Calella,8370.0,9.0
2925,22-23,295 EEBE,Calldetene,8506.0,1.0
2926,22-23,295 EEBE,Calonge,17252.0,1.0
2927,22-23,295 EEBE,Calp,3710.0,2.0
2928,22-23,295 EEBE,Calvià,7184.0,1.0
2929,22-23,295 EEBE,Cambados,36630.0,1.0
2930,22-23,295 EEBE,Cambrils,43850.0,1.0
2931,22-23,295 EEBE,Campdevàno,17530.0,1.0
2932,22-23,295 EEBE,Canet de M,8360.0,9.0
2933,22-23,295 EEBE,Canovelles,8403.0,1.0
2934,22-23,295 EEBE,Canovelles,8420.0,6.0
2935,22-23,295 EEBE,Cànoves i ,8445.0,2.0
2936,22-23,295 EEBE,Capellades,8786.0,1.0
2937,22-23,295 EEBE,Cardedeu,8440.0,8.0
2938,22-23,295 EEBE,Cardona,8261.0,1.0
2939,22-23,295 EEBE,Carme,8787.0,1.0
2940,22-23,295 EEBE,Castejón d,22466.0,1.0
2941,22-23,295 EEBE,"Castell, E",8860.0,1.0
2942,22-23,295 EEBE,Castellar ,8211.0,5.0
2943,22-23,295 EEBE,Castellbis,8755.0,2.0
2944,22-23,295 EEBE,Castelldef,8860.0,30.0
2945,22-23,295 EEBE,Castell-Pl,17250.0,1.0
2946,22-23,295 EEBE,Castellser,25334.0,2.0
2947,22-23,295 EEBE,Castellter,8183.0,2.0
2948,22-23,295 EEBE,Castellví ,8769.0,1.0
2949,22-23,295 EEBE,Centelles,8540.0,2.0
2950,22-23,295 EEBE,Cerdanyola,8193.0,1.0
2951,22-23,295 EEBE,Cerdanyola,8290.0,15.0
2952,22-23,295 EEBE,Cervelló,8758.0,2.0
2953,22-23,295 EEBE,Cervera,25200.0,1.0
2954,22-23,295 EEBE,Ciutadella,7760.0,4.0
2955,22-23,295 EEBE,Collbató,8293.0,4.0
2956,22-23,295 EEBE,Corbera de,8757.0,18.0
2957,22-23,295 EEBE,Corella,31591.0,1.0
2958,22-23,295 EEBE,Cornellà d,8940.0,53.0
2959,22-23,295 EEBE,Cubelles,8880.0,2.0
2960,22-23,295 EEBE,Cunit,43881.0,1.0
2961,22-23,295 EEBE,Dosrius,8319.0,3.0
2962,22-23,295 EEBE,Eivissa,7800.0,1.0
2963,22-23,295 EEBE,Eivissa,8029.0,1.0
2964,22-23,295 EEBE,El Bruc,8294.0,3.0
2965,22-23,295 EEBE,El Masnou,8320.0,28.0
2966,22-23,295 EEBE,El Montmel,43718.0,1.0
2967,22-23,295 EEBE,El Papiol,8754.0,1.0
2968,22-23,295 EEBE,El Prat de,8820.0,12.0
2969,22-23,295 EEBE,El Vendrel,43700.0,3.0
2970,22-23,295 EEBE,Esparregue,8292.0,5.0
2971,22-23,295 EEBE,Esplugues ,8950.0,18.0
2972,22-23,295 EEBE,Figaró-Mon,8590.0,1.0
2973,22-23,295 EEBE,Figueres,17600.0,1.0
2974,22-23,295 EEBE,Fogars de ,8479.0,1.0
2975,22-23,295 EEBE,Folguerole,8519.0,4.0
2976,22-23,295 EEBE,Franqueses,8520.0,14.0
2977,22-23,295 EEBE,Franqueses,8521.0,3.0
2978,22-23,295 EEBE,Fuenlabrad,28944.0,1.0
2979,22-23,295 EEBE,Gavà,8850.0,17.0
2980,22-23,295 EEBE,Gelida,8790.0,9.0
2981,22-23,295 EEBE,Girona,17003.0,2.0
2982,22-23,295 EEBE,Girona,17005.0,3.0
2983,22-23,295 EEBE,Girona,17006.0,1.0
2984,22-23,295 EEBE,Girona,17007.0,1.0
2985,22-23,295 EEBE,Gironella,8680.0,1.0
2986,22-23,295 EEBE,Granada,18003.0,1.0
2987,22-23,295 EEBE,Granollers,8401.0,11.0
2988,22-23,295 EEBE,Granollers,8402.0,16.0
2989,22-23,295 EEBE,Granollers,8450.0,1.0
2990,22-23,295 EEBE,Gualba,8474.0,1.0
2991,22-23,295 EEBE,Gurb,8503.0,1.0
2992,22-23,295 EEBE,Hospitalet,8901.0,19.0
2993,22-23,295 EEBE,Hospitalet,8902.0,25.0
2994,22-23,295 EEBE,Hospitalet,8903.0,9.0
2995,22-23,295 EEBE,Hospitalet,8904.0,13.0
2996,22-23,295 EEBE,Hospitalet,8905.0,12.0
2997,22-23,295 EEBE,Hospitalet,8906.0,18.0
2998,22-23,295 EEBE,Hospitalet,8907.0,7.0
2999,22-23,295 EEBE,Hospitalet,8908.0,3.0
3000,22-23,295 EEBE,Hospitalet,8970.0,1.0
3001,22-23,295 EEBE,Igualada,8700.0,7.0
3002,22-23,295 EEBE,La Bisbal ,17100.0,1.0
3003,22-23,295 EEBE,La Garriga,8530.0,9.0
3004,22-23,295 EEBE,La Llacuna,8779.0,1.0
3005,22-23,295 EEBE,La Llagost,8120.0,5.0
3006,22-23,295 EEBE,La Nou de ,43763.0,1.0
3007,22-23,295 EEBE,La Palma d,8756.0,1.0
3008,22-23,295 EEBE,La Pobla d,43761.0,1.0
3009,22-23,295 EEBE,La Roca de,8430.0,5.0
3010,22-23,295 EEBE,La Selva d,43470.0,1.0
3011,22-23,295 EEBE,La Sénia,43560.0,1.0
3012,22-23,295 EEBE,L'Arboç,43720.0,1.0
3013,22-23,295 EEBE,Lleida,25003.0,2.0
3014,22-23,295 EEBE,Lliçà d'Am,8186.0,13.0
3015,22-23,295 EEBE,Lliçà de V,8185.0,2.0
3016,22-23,295 EEBE,Llimiana,25006.0,1.0
3017,22-23,295 EEBE,Llinars de,8450.0,4.0
3018,22-23,295 EEBE,Lloret de ,17310.0,4.0
3019,22-23,295 EEBE,Logroño,26003.0,1.0
3020,22-23,295 EEBE,Maçanet de,17412.0,1.0
3021,22-23,295 EEBE,Madrid,28032.0,1.0
3022,22-23,295 EEBE,Majadahond,28222.0,1.0
3023,22-23,295 EEBE,Malgrat de,8380.0,7.0
3024,22-23,295 EEBE,Manacor,7500.0,1.0
3025,22-23,295 EEBE,Manlleu,8560.0,3.0
3026,22-23,295 EEBE,Manresa,8242.0,1.0
3027,22-23,295 EEBE,Maó-Mahón,7700.0,1.0
3028,22-23,295 EEBE,Maó-Mahón,7714.0,1.0
3029,22-23,295 EEBE,Maria de l,7519.0,1.0
3030,22-23,295 EEBE,Martorell,8760.0,15.0
3031,22-23,295 EEBE,Martorelle,8107.0,3.0
3032,22-23,295 EEBE,Matadepera,8230.0,1.0
3033,22-23,295 EEBE,Mataró,8301.0,14.0
3034,22-23,295 EEBE,Mataró,8302.0,22.0
3035,22-23,295 EEBE,Mataró,8303.0,16.0
3036,22-23,295 EEBE,Mataró,8304.0,31.0
3037,22-23,295 EEBE,Mataró,8392.0,3.0
3038,22-23,295 EEBE,Mijas,29651.0,1.0
3039,22-23,295 EEBE,Moià,8180.0,1.0
3040,22-23,295 EEBE,Molins de ,8750.0,10.0
3041,22-23,295 EEBE,Mollet del,8100.0,23.0
3042,22-23,295 EEBE,Montblanc,43400.0,1.0
3043,22-23,295 EEBE,Montcada i,8110.0,14.0
3044,22-23,295 EEBE,Montesquiu,8585.0,1.0
3045,22-23,295 EEBE,Montgat,8390.0,8.0
3046,22-23,295 EEBE,Montgat,8930.0,2.0
3047,22-23,295 EEBE,Montmeló,8160.0,5.0
3048,22-23,295 EEBE,Montornès ,8170.0,9.0
3049,22-23,295 EEBE,Monzón,22400.0,1.0
3050,22-23,295 EEBE,Móra d'Ebr,43740.0,1.0
3051,22-23,295 EEBE,Murcia,30005.0,1.0
3052,22-23,295 EEBE,Olèrdola,8734.0,1.0
3053,22-23,295 EEBE,Olesa de B,8795.0,1.0
3054,22-23,295 EEBE,Olesa de M,8640.0,4.0
3055,22-23,295 EEBE,Olivella,8818.0,1.0
3056,22-23,295 EEBE,Olot,17800.0,3.0
3057,22-23,295 EEBE,Òrrius,8317.0,1.0
3058,22-23,295 EEBE,Ourense,32001.0,1.0
3059,22-23,295 EEBE,Ourense,32002.0,1.0
3060,22-23,295 EEBE,Palafolls,8389.0,1.0
3061,22-23,295 EEBE,Palafrugel,17200.0,1.0
3062,22-23,295 EEBE,Palamós,17230.0,1.0
3063,22-23,295 EEBE,Palau-soli,8184.0,4.0
3064,22-23,295 EEBE,Palencia,34004.0,1.0
3065,22-23,295 EEBE,Pallejà,8780.0,1.0
3066,22-23,295 EEBE,Palma de M,7003.0,2.0
3067,22-23,295 EEBE,Palma de M,7006.0,1.0
3068,22-23,295 EEBE,Palma de M,7008.0,1.0
3069,22-23,295 EEBE,Palma de M,7010.0,2.0
3070,22-23,295 EEBE,Palma de M,7013.0,2.0
3071,22-23,295 EEBE,Parets del,8150.0,8.0
3072,22-23,295 EEBE,Piera,8760.0,1.0
3073,22-23,295 EEBE,Piera,8784.0,2.0
3074,22-23,295 EEBE,Pineda de ,8397.0,14.0
3075,22-23,295 EEBE,Polinyà,8213.0,3.0
3076,22-23,295 EEBE,Pradejón,26510.0,1.0
3077,22-23,295 EEBE,Premià de ,8330.0,23.0
3078,22-23,295 EEBE,Premià de ,8338.0,13.0
3079,22-23,295 EEBE,Puigcerdà,17520.0,1.0
3080,22-23,295 EEBE,Reus,43202.0,1.0
3081,22-23,295 EEBE,Reus,43205.0,1.0
3082,22-23,295 EEBE,Ripoll,17500.0,1.0
3083,22-23,295 EEBE,Ripollet,8291.0,12.0
3084,22-23,295 EEBE,Roda de Te,8510.0,3.0
3085,22-23,295 EEBE,Roquetes,43520.0,1.0
3086,22-23,295 EEBE,Rubí,8191.0,11.0
3087,22-23,295 EEBE,Sabadell,8201.0,1.0
3088,22-23,295 EEBE,Sabadell,8202.0,5.0
3089,22-23,295 EEBE,Sabadell,8203.0,6.0
3090,22-23,295 EEBE,Sabadell,8204.0,4.0
3091,22-23,295 EEBE,Sabadell,8206.0,3.0
3092,22-23,295 EEBE,Sabadell,8207.0,3.0
3093,22-23,295 EEBE,Sabadell,8208.0,3.0
3094,22-23,295 EEBE,Sallent,8930.0,1.0
3095,22-23,295 EEBE,Salomó,43885.0,1.0
3096,22-23,295 EEBE,Sant Adrià,8020.0,3.0
3097,22-23,295 EEBE,Sant Adrià,8460.0,1.0
3098,22-23,295 EEBE,Sant Adrià,8918.0,1.0
3099,22-23,295 EEBE,Sant Adrià,8930.0,90.0
3100,22-23,295 EEBE,Sant Adrià,25310.0,1.0
3101,22-23,295 EEBE,Sant Andre,8392.0,15.0
3102,22-23,295 EEBE,Sant Andre,8740.0,9.0
3103,22-23,295 EEBE,Sant Anton,7820.0,1.0
3104,22-23,295 EEBE,Sant Anton,8459.0,2.0
3105,22-23,295 EEBE,Sant Boi d,8830.0,44.0
3106,22-23,295 EEBE,Sant Carle,43540.0,2.0
3107,22-23,295 EEBE,Sant Celon,8470.0,6.0
3108,22-23,295 EEBE,Sant Clime,8849.0,2.0
3109,22-23,295 EEBE,Sant Cugat,8172.0,9.0
3110,22-23,295 EEBE,Sant Cugat,8173.0,19.0
3111,22-23,295 EEBE,Sant Cugat,8174.0,3.0
3112,22-23,295 EEBE,Sant Cugat,8195.0,5.0
3113,22-23,295 EEBE,Sant Cugat,8197.0,5.0
3114,22-23,295 EEBE,Sant Cugat,8198.0,2.0
3115,22-23,295 EEBE,Sant Estev,8461.0,1.0
3116,22-23,295 EEBE,Sant Estev,8635.0,1.0
3117,22-23,295 EEBE,Sant Feliu,8182.0,2.0
3118,22-23,295 EEBE,Sant Feliu,8980.0,26.0
3119,22-23,295 EEBE,Sant Fost ,8105.0,6.0
3120,22-23,295 EEBE,Sant Fruit,8272.0,1.0
3121,22-23,295 EEBE,Sant Hipòl,8512.0,4.0
3122,22-23,295 EEBE,Sant Joan ,3550.0,1.0
3123,22-23,295 EEBE,Sant Joan ,8970.0,34.0
3124,22-23,295 EEBE,Sant Joan ,17860.0,3.0
3125,22-23,295 EEBE,Sant Julià,8504.0,1.0
3126,22-23,295 EEBE,Sant Just ,8960.0,8.0
3127,22-23,295 EEBE,Sant Llore,8212.0,1.0
3128,22-23,295 EEBE,Sant Llore,8791.0,1.0
3129,22-23,295 EEBE,Sant Martí,8731.0,1.0
3130,22-23,295 EEBE,Sant Martí,8930.0,1.0
3131,22-23,295 EEBE,Sant Pere ,8489.0,1.0
3132,22-23,295 EEBE,Sant Pere ,8572.0,1.0
3133,22-23,295 EEBE,Sant Pere ,8810.0,6.0
3134,22-23,295 EEBE,Sant Pol d,8395.0,3.0
3135,22-23,295 EEBE,Sant Quirz,8192.0,2.0
3136,22-23,295 EEBE,Sant Sadur,8770.0,6.0
3137,22-23,295 EEBE,Sant Vicen,8394.0,4.0
3138,22-23,295 EEBE,Sant Vicen,8620.0,9.0
3139,22-23,295 EEBE,Santa Colo,8690.0,3.0
3140,22-23,295 EEBE,Santa Colo,8913.0,1.0
3141,22-23,295 EEBE,Santa Colo,8921.0,16.0
3142,22-23,295 EEBE,Santa Colo,8922.0,14.0
3143,22-23,295 EEBE,Santa Colo,8923.0,20.0
3144,22-23,295 EEBE,Santa Colo,8924.0,15.0
3145,22-23,295 EEBE,Santa Colo,17430.0,1.0
3146,22-23,295 EEBE,Santa Cris,17246.0,1.0
3147,22-23,295 EEBE,Santa Eulà,7840.0,1.0
3148,22-23,295 EEBE,Santa Eulà,8187.0,5.0
3149,22-23,295 EEBE,Santa Eulà,8197.0,1.0
3150,22-23,295 EEBE,Santa Marg,8710.0,1.0
3151,22-23,295 EEBE,Santa Marg,8730.0,1.0
3152,22-23,295 EEBE,Santa Mari,8460.0,4.0
3153,22-23,295 EEBE,Santa Oliv,43710.0,2.0
3154,22-23,295 EEBE,Santa Perp,8130.0,18.0
3155,22-23,295 EEBE,Sense Info,1150.0,1.0
3156,22-23,295 EEBE,Sense Info,99999.0,12.0
3157,22-23,295 EEBE,Sentmenat,8181.0,1.0
3158,22-23,295 EEBE,Seva,8553.0,2.0
3159,22-23,295 EEBE,Sevilla,41020.0,1.0
3160,22-23,295 EEBE,Sils,17410.0,1.0
3161,22-23,295 EEBE,Sitges,8870.0,9.0
3162,22-23,295 EEBE,Sóller,7100.0,1.0
3163,22-23,295 EEBE,Solsona,25280.0,2.0
3164,22-23,295 EEBE,Sudanell,25173.0,1.0
3165,22-23,295 EEBE,Súria,8260.0,1.0
3166,22-23,295 EEBE,Tagamanent,8593.0,1.0
3167,22-23,295 EEBE,Taradell,8552.0,3.0
3168,22-23,295 EEBE,Tarragona,43001.0,1.0
3169,22-23,295 EEBE,Tarragona,43004.0,2.0
3170,22-23,295 EEBE,Tarragona,43005.0,1.0
3171,22-23,295 EEBE,Tarragona,43007.0,2.0
3172,22-23,295 EEBE,Teià,8329.0,8.0
3173,22-23,295 EEBE,Teo,15866.0,1.0
3174,22-23,295 EEBE,Terrassa,8221.0,2.0
3175,22-23,295 EEBE,Terrassa,8222.0,5.0
3176,22-23,295 EEBE,Terrassa,8223.0,6.0
3177,22-23,295 EEBE,Terrassa,8224.0,6.0
3178,22-23,295 EEBE,Terrassa,8225.0,3.0
3179,22-23,295 EEBE,Terrassa,8226.0,1.0
3180,22-23,295 EEBE,Terrassa,8227.0,3.0
3181,22-23,295 EEBE,Tiana,8391.0,19.0
3182,22-23,295 EEBE,Tiana,8912.0,1.0
3183,22-23,295 EEBE,Tivissa,43746.0,1.0
3184,22-23,295 EEBE,Tona,8551.0,1.0
3185,22-23,295 EEBE,Tordera,8490.0,2.0
3186,22-23,295 EEBE,Torelló,8570.0,5.0
3187,22-23,295 EEBE,Torrelavit,8775.0,1.0
3188,22-23,295 EEBE,Torrelles ,8629.0,6.0
3189,22-23,295 EEBE,Torrijos,45500.0,1.0
3190,22-23,295 EEBE,Tossa de M,17320.0,1.0
3191,22-23,295 EEBE,Tremp,25620.0,1.0
3192,22-23,295 EEBE,Valderrobr,44580.0,1.0
3193,22-23,295 EEBE,Valencia,46007.0,1.0
3194,22-23,295 EEBE,Valladolid,47010.0,1.0
3195,22-23,295 EEBE,Vallgorgui,8471.0,1.0
3196,22-23,295 EEBE,Vallirana,8759.0,3.0
3197,22-23,295 EEBE,Vallromane,8188.0,3.0
3198,22-23,295 EEBE,Valls,43800.0,1.0
3199,22-23,295 EEBE,Vic,8500.0,14.0
3200,22-23,295 EEBE,Vigo,36211.0,1.0
3201,22-23,295 EEBE,Viladecans,8840.0,22.0
3202,22-23,295 EEBE,Viladecava,8232.0,4.0
3203,22-23,295 EEBE,Vilafranca,8720.0,9.0
3204,22-23,295 EEBE,Vilanova d,8410.0,2.0
3205,22-23,295 EEBE,Vilanova d,8788.0,4.0
3206,22-23,295 EEBE,Vilanova i,8800.0,11.0
3207,22-23,295 EEBE,Vilassar d,8339.0,14.0
3208,22-23,295 EEBE,Vilassar d,8340.0,30.0
3209,22-23,295 EEBE,Vinaròs,12500.0,1.0
3210,22-23,300 EETAC,Abrera,8630.0,1.0
3211,22-23,300 EETAC,Abrera,8757.0,1.0
3212,22-23,300 EETAC,Alella,8328.0,1.0
3213,22-23,300 EETAC,Alfàs del ,3581.0,1.0
3214,22-23,300 EETAC,Almería,4131.0,1.0
3215,22-23,300 EETAC,Alpicat,25110.0,2.0
3216,22-23,300 EETAC,Altafulla,43893.0,1.0
3217,22-23,300 EETAC,Amposta,43870.0,1.0
3218,22-23,300 EETAC,Arenys de ,8350.0,2.0
3219,22-23,300 EETAC,Argentona,8310.0,1.0
3220,22-23,300 EETAC,Badalona,8911.0,3.0
3221,22-23,300 EETAC,Badalona,8912.0,6.0
3222,22-23,300 EETAC,Badalona,8913.0,2.0
3223,22-23,300 EETAC,Badalona,8914.0,2.0
3224,22-23,300 EETAC,Badalona,8915.0,3.0
3225,22-23,300 EETAC,Badalona,8916.0,2.0
3226,22-23,300 EETAC,Badalona,8917.0,6.0
3227,22-23,300 EETAC,Badalona,8918.0,2.0
3228,22-23,300 EETAC,Badia del ,8214.0,1.0
3229,22-23,300 EETAC,Balaguer,25600.0,3.0
3230,22-23,300 EETAC,Barberà de,8210.0,2.0
3231,22-23,300 EETAC,Barcelona,8001.0,1.0
3232,22-23,300 EETAC,Barcelona,8002.0,6.0
3233,22-23,300 EETAC,Barcelona,8003.0,5.0
3234,22-23,300 EETAC,Barcelona,8004.0,8.0
3235,22-23,300 EETAC,Barcelona,8005.0,12.0
3236,22-23,300 EETAC,Barcelona,8006.0,10.0
3237,22-23,300 EETAC,Barcelona,8007.0,1.0
3238,22-23,300 EETAC,Barcelona,8009.0,1.0
3239,22-23,300 EETAC,Barcelona,8010.0,1.0
3240,22-23,300 EETAC,Barcelona,8011.0,6.0
3241,22-23,300 EETAC,Barcelona,8012.0,3.0
3242,22-23,300 EETAC,Barcelona,8013.0,13.0
3243,22-23,300 EETAC,Barcelona,8014.0,23.0
3244,22-23,300 EETAC,Barcelona,8015.0,15.0
3245,22-23,300 EETAC,Barcelona,8016.0,16.0
3246,22-23,300 EETAC,Barcelona,8017.0,6.0
3247,22-23,300 EETAC,Barcelona,8018.0,6.0
3248,22-23,300 EETAC,Barcelona,8019.0,5.0
3249,22-23,300 EETAC,Barcelona,8020.0,9.0
3250,22-23,300 EETAC,Barcelona,8021.0,2.0
3251,22-23,300 EETAC,Barcelona,8022.0,6.0
3252,22-23,300 EETAC,Barcelona,8023.0,4.0
3253,22-23,300 EETAC,Barcelona,8024.0,13.0
3254,22-23,300 EETAC,Barcelona,8025.0,15.0
3255,22-23,300 EETAC,Barcelona,8026.0,7.0
3256,22-23,300 EETAC,Barcelona,8027.0,12.0
3257,22-23,300 EETAC,Barcelona,8028.0,29.0
3258,22-23,300 EETAC,Barcelona,8029.0,12.0
3259,22-23,300 EETAC,Barcelona,8030.0,15.0
3260,22-23,300 EETAC,Barcelona,8031.0,9.0
3261,22-23,300 EETAC,Barcelona,8032.0,8.0
3262,22-23,300 EETAC,Barcelona,8033.0,4.0
3263,22-23,300 EETAC,Barcelona,8034.0,6.0
3264,22-23,300 EETAC,Barcelona,8035.0,7.0
3265,22-23,300 EETAC,Barcelona,8036.0,11.0
3266,22-23,300 EETAC,Barcelona,8037.0,2.0
3267,22-23,300 EETAC,Barcelona,8038.0,6.0
3268,22-23,300 EETAC,Barcelona,8041.0,10.0
3269,22-23,300 EETAC,Barcelona,8042.0,10.0
3270,22-23,300 EETAC,Barcelona,8174.0,1.0
3271,22-23,300 EETAC,Barcelona,8783.0,1.0
3272,22-23,300 EETAC,Barcelona,8830.0,1.0
3273,22-23,300 EETAC,Barcelona,8840.0,1.0
3274,22-23,300 EETAC,Barcelona,8860.0,2.0
3275,22-23,300 EETAC,Barcelona,8901.0,2.0
3276,22-23,300 EETAC,Barcelona,8905.0,1.0
3277,22-23,300 EETAC,Barcelona,8906.0,2.0
3278,22-23,300 EETAC,Begues,8859.0,13.0
3279,22-23,300 EETAC,Bellvei,43719.0,1.0
3280,22-23,300 EETAC,Berga,8600.0,2.0
3281,22-23,300 EETAC,Blanes,17300.0,4.0
3282,22-23,300 EETAC,Bunyola,7193.0,1.0
3283,22-23,300 EETAC,Cabrera de,8349.0,1.0
3284,22-23,300 EETAC,Cabrils,8348.0,2.0
3285,22-23,300 EETAC,Calafell,43820.0,5.0
3286,22-23,300 EETAC,Calafell,43882.0,3.0
3287,22-23,300 EETAC,Caldas de ,36650.0,2.0
3288,22-23,300 EETAC,Caldes de ,8140.0,3.0
3289,22-23,300 EETAC,Caldes d'E,8393.0,1.0
3290,22-23,300 EETAC,Calella,8370.0,3.0
3291,22-23,300 EETAC,Calvià,7181.0,1.0
3292,22-23,300 EETAC,Cangas del,33800.0,1.0
3293,22-23,300 EETAC,Cànoves i ,8445.0,1.0
3294,22-23,300 EETAC,Canyelles,8811.0,1.0
3295,22-23,300 EETAC,Capellades,8786.0,1.0
3296,22-23,300 EETAC,Cardedeu,8440.0,4.0
3297,22-23,300 EETAC,Cassà de l,17244.0,1.0
3298,22-23,300 EETAC,Castellar ,8211.0,1.0
3299,22-23,300 EETAC,Castellbis,8755.0,4.0
3300,22-23,300 EETAC,Castelldef,2651.0,1.0
3301,22-23,300 EETAC,Castelldef,8604.0,1.0
3302,22-23,300 EETAC,Castelldef,8850.0,2.0
3303,22-23,300 EETAC,Castelldef,8860.0,228.0
3304,22-23,300 EETAC,Castelldef,8866.0,1.0
3305,22-23,300 EETAC,Castellón ,12100.0,2.0
3306,22-23,300 EETAC,Castell-Pl,17250.0,2.0
3307,22-23,300 EETAC,Castellví ,8732.0,1.0
3308,22-23,300 EETAC,Castellví ,8769.0,1.0
3309,22-23,300 EETAC,Cerdanyola,8290.0,3.0
3310,22-23,300 EETAC,Cervelló,8758.0,3.0
3311,22-23,300 EETAC,Collbató,8293.0,2.0
3312,22-23,300 EETAC,Corbera de,8757.0,3.0
3313,22-23,300 EETAC,Cornellà d,8940.0,22.0
